country,iso3,Year,coal_production_twh,oil_production_twh,gas_production_twh,total_production_twh
United States,USA,2014,5647.8955,6095.6357,7047.2646,18790.7958
United States,USA,2015,4996.5073,6591.239,7403.032,18990.778299999998
United States,USA,2016,4083.5747,6314.9414,7273.561,17672.077100000002
United States,USA,2017,4350.379,6679.736,7471.073,18501.188000000002
United States,USA,2018,4277.451,7788.3237,8409.362,20475.1367
United States,USA,2019,3969.0542,8735.928,9281.11,21986.0922
United States,USA,2020,2979.9624,8306.166,9248.13,20534.2584
United States,USA,2021,3228.6084,8351.302,9444.559,21024.4694
United States,USA,2022,3353.036,8917.285,9907.006,22177.326999999997
United States,USA,2023,3271.5413,9652.758,10288.885,23213.1843
United States,USA,2024,2945.31,10035.543,10318.645,23299.498
United States,USA,2025,3067.0208,10349.585,10737.427,24154.0328
Uzbekistan,UZB,1985,17.305292,26.8653,327.3636,371.534192
Uzbekistan,UZB,1986,19.590899,29.4239,365.31464,414.329439
Uzbekistan,UZB,1987,16.325748,31.052101,376.6716,424.049449
Uzbekistan,UZB,1988,17.958323,28.377201,377.618,423.953524
Uzbekistan,UZB,1989,20.243927,31.401001,388.9749,440.619828
Uzbekistan,UZB,1990,21.223473,32.564,368.06,421.847473
Uzbekistan,UZB,1991,19.42111,32.564,378.16623,430.15134
Uzbekistan,UZB,1992,15.2809,38.378998,384.615,438.274898
Uzbekistan,UZB,1993,12.430425,46.531628,406.36752,465.329573
Uzbekistan,UZB,1994,12.554501,64.16271,426.195,502.912211
Uzbekistan,UZB,1995,9.971767,88.23681,433.41376,531.622337
Uzbekistan,UZB,1996,9.263229,88.655495,442.36502,540.2837440000001
Uzbekistan,UZB,1997,9.619131,91.77233,453.62625,555.017711
Uzbekistan,UZB,1998,9.638722,95.086876,494.725,599.450598
Uzbekistan,UZB,1999,9.651782,94.203,501.8475,605.702282
Uzbekistan,UZB,2000,8.166139,87.64368,509.25873,605.0685490000001
Uzbekistan,UZB,2001,8.851821,83.88138,514.64874,607.381941
Uzbekistan,UZB,2002,8.934755,84.12793,527.35376,620.416445
Uzbekistan,UZB,2003,6.246231,83.37199,530.915,620.5332209999999
Uzbekistan,UZB,2004,8.812639,76.95571,538.0375,623.8058490000001
Uzbekistan,UZB,2005,9.8029585,63.37187,546.21875,619.3935785
Uzbekistan,UZB,2006,10.194777,63.36606,565.95,639.510837
Uzbekistan,UZB,2007,10.687815,59.961952,589.05,659.699767
Uzbekistan,UZB,2008,11.761068,57.202156,610.225,679.188224
Uzbekistan,UZB,2009,11.93151,51.325226,584.2375,647.494236
Uzbekistan,UZB,2010,11.850534,46.95539,571.4362,630.242124
Uzbekistan,UZB,2011,12.55386,43.463383,566.4312,622.448443
Uzbekistan,UZB,2012,12.253911,38.810474,565.2763,616.340685
Uzbekistan,UZB,2013,13.354527,36.834316,551.8087,601.9975430000001
Uzbekistan,UZB,2014,14.356276,33.343815,512.5876,560.287691
Uzbekistan,UZB,2015,11.388744,31.727688,516.7452,559.861632
Uzbekistan,UZB,2016,12.62715,30.417183,531.24,574.2843330000001
Uzbekistan,UZB,2017,13.18673,32.17584,536.068,581.43057
Uzbekistan,UZB,2018,13.630042,33.62134,582.8515,630.102882
Uzbekistan,UZB,2019,13.426262,32.7431,574.58417,620.753532
Uzbekistan,UZB,2020,13.7611885,23.613552,471.01172,508.3864605
Uzbekistan,UZB,2021,16.685259,24.39974,509.1885,550.273499
Uzbekistan,UZB,2022,17.6462,24.13225,489.0901,530.86855
Uzbekistan,UZB,2023,21.628208,23.00065,442.0724,486.701258
Uzbekistan,UZB,2024,30.253819,22.115608,392.9849,445.354327
Uzbekistan,UZB,2025,32.81128,20.550209,400.33185,453.693339
Venezuela,VEN,1965,,2141.2454,,2141.2454
Venezuela,VEN,1966,,2079.28,,2079.28
Venezuela,VEN,1967,,2185.5684,,2185.5684
Venezuela,VEN,1968,,2230.1965,,2230.1965
Venezuela,VEN,1969,,2219.0684,,2219.0684
Venezuela,VEN,1970,,2293.8787,85.581,2379.4597000000003
Venezuela,VEN,1971,,2208.2644,82.9392,2291.2036
Venezuela,VEN,1972,,2021.4376,82.4397,2103.8773
Venezuela,VEN,1973,,2110.0837,101.553894,2211.6375940000003
Venezuela,VEN,1974,,1868.362,107.325905,1975.687905
Venezuela,VEN,1975,,1478.1473,104.3844,1582.5317
Venezuela,VEN,1976,,1451.5715,129.40381,1580.97531
Venezuela,VEN,1977,,1412.9277,141.25305,1554.18075
Venezuela,VEN,1978,,1360.4202,142.53511,1502.95531
Venezuela,VEN,1979,,1481.2926,159.6402,1640.9328
Venezuela,VEN,1980,,1364.7378,164.34105,1529.07885
Venezuela,VEN,1981,0.42449498,1321.3466,165.22905,1487.00014498
Venezuela,VEN,1982,0.42449498,1193.1802,176.3013,1369.90599498
Venezuela,VEN,1983,0.3395961,1131.2377,173.604,1305.1812961
Venezuela,VEN,1984,0.42449498,1135.138,192.03,1327.5924949799999
Venezuela,VEN,1985,0.3395961,1064.192,192.31305,1256.8446461
Venezuela,VEN,1986,0.5093939,1150.7296,211.72139,1362.9603839
Venezuela,VEN,1987,2.0375762,1165.9482,206.3157,1374.3014762000003
Venezuela,VEN,1988,9.084193,1223.4188,211.2108,1443.713793
Venezuela,VEN,1989,17.91369,1228.8223,216.8718,1463.60779
Venezuela,VEN,1990,18.253284,1369.9797,243.81705,1632.0500339999999
Venezuela,VEN,1991,20.375761,1527.3145,243.1122,1790.802461
Venezuela,VEN,1992,21.054953,1530.3914,239.95981,1791.406163
Venezuela,VEN,1993,33.620003,1583.2775,258.9519,1875.849403
Venezuela,VEN,1994,37.695156,1680.295,273.89804,1991.888196
Venezuela,VEN,1995,36.93107,1806.4308,305.2611,2148.6229700000004
Venezuela,VEN,1996,35.48778,1921.0215,330.0141,2286.52338
Venezuela,VEN,1997,44.91157,1994.7681,342.213,2381.89267
Venezuela,VEN,1998,54.844753,2067.4336,358.92404,2481.2023929999996
Venezuela,VEN,1999,55.94844,1849.905,304.251,2210.10444
Venezuela,VEN,2000,66.90041,1864.1425,309.9564,2240.9993099999997
Venezuela,VEN,2001,65.28733,1896.0684,328.4823,2289.8380300000003
Venezuela,VEN,2002,68.76819,1775.8738,315.41205,2160.05404
Venezuela,VEN,2003,59.684,1715.151,279.9864,2054.8214
Venezuela,VEN,2004,68.8302,1978.9579,315.2955,2363.0836000000004
Venezuela,VEN,2005,61.08483,1970.2279,304.3509,2335.66363
Venezuela,VEN,2006,60.81816,1990.3898,349.45023,2400.6581899999996
Venezuela,VEN,2007,58.201157,1927.5015,372.47162,2358.174277
Venezuela,VEN,2008,42.905445,1928.7676,334.2321,2305.905145
Venezuela,VEN,2009,27.832499,1812.6816,317.95947,2158.4735689999998
Venezuela,VEN,2010,22.335398,1696.0616,304.51743,2022.914428
Venezuela,VEN,2011,22.170832,1645.7238,302.36398,1970.258612
Venezuela,VEN,2012,16.22251,1620.3497,319.0473,1955.61951
Venezuela,VEN,2013,10.43671,1602.3982,305.9049,1918.73981
Venezuela,VEN,2014,6.7973537,1610.8744,317.8818,1935.5535537
Venezuela,VEN,2015,6.8063273,1716.8069,360.6501,2084.2633273
Venezuela,VEN,2016,6.360864,1541.6309,372.38733,1920.3790940000001
Venezuela,VEN,2017,6.1131477,1321.4904,386.0539,1713.6574477
Venezuela,VEN,2018,5.875078,980.1152,316.19098,1302.181258
Venezuela,VEN,2019,3.3447459,607.91235,255.76219,867.0192859
Venezuela,VEN,2020,2.417411,390.58945,215.61089,608.617751
Venezuela,VEN,2021,1.4306239,385.08865,280.5911,667.1103739
Venezuela,VEN,2022,1.373894,467.49606,290.55545,759.4254040000001
Venezuela,VEN,2023,4.137209,520.2444,296.8337,821.215309
Venezuela,VEN,2024,4.7338047,588.854,317.31195,910.8997547
Venezuela,VEN,2025,12.307892,665.9525,310.44107,988.701462
Vietnam,VNM,1981,39.077045,,0.0965,39.173545
Vietnam,VNM,1982,41.0309,,0.18335,41.21425
Vietnam,VNM,1983,41.0309,,0.632075,41.662975
Vietnam,VNM,1984,32.564205,,0.55004996,33.114254960000004
Vietnam,VNM,1985,36.47191,,0.342575,36.814485
Vietnam,VNM,1986,39.72833,,0.35705,40.08538
Vietnam,VNM,1987,41.0309,3.2564,0.35705,44.64435
Vietnam,VNM,1988,39.72833,8.0247,0.27019998,48.023229979999996
Vietnam,VNM,1989,33.21549,17.328701,0.31845,50.862640999999996
Vietnam,VNM,1990,33.21549,31.401001,0.386,65.00249099999999
Vietnam,VNM,1991,33.86677,46.054802,0.6948,80.616372
Vietnam,VNM,1992,33.86677,63.848698,2.0265,99.741968
Vietnam,VNM,1993,42.333466,73.269005,2.4125001,118.01497110000001
Vietnam,VNM,1994,39.33756,82.573,2.4125001,124.3230601
Vietnam,VNM,1995,54.38222,88.6206,1.404075,144.406895
Vietnam,VNM,1996,63.975636,102.3789,2.76955,169.124086
Vietnam,VNM,1997,74.16823,117.3467,5.1241503,196.6390803
Vietnam,VNM,1998,76.017876,145.375,8.685,230.077876
Vietnam,VNM,1999,62.712147,176.97371,12.545,252.230857
Vietnam,VNM,2000,75.607574,192.45325,15.44,283.500824
Vietnam,VNM,2001,87.25253,198.8381,19.300001,305.390631
Vietnam,VNM,2002,106.86921,200.17555,23.16,330.20476
Vietnam,VNM,2003,125.789,209.97966,22.89945,358.66811
Vietnam,VNM,2004,178.11969,237.41481,40.144,455.6785
Vietnam,VNM,2005,222.04228,219.67906,62.146,503.86734
Vietnam,VNM,2006,252.55495,199.39636,67.55,519.50131
Vietnam,VNM,2007,276.685,188.41763,68.322,533.42463
Vietnam,VNM,2008,259.06128,176.35732,72.36536,507.78396
Vietnam,VNM,2009,287.073,193.26733,77.2965,557.63683
Vietnam,VNM,2010,292.00323,177.42728,90.729294,560.159804
Vietnam,VNM,2011,303.57004,179.43927,81.832,564.84131
Vietnam,VNM,2012,274.0799,197.64255,90.27575,561.9982
Vietnam,VNM,2013,267.4433,196.68423,94.09715,558.22468
Vietnam,VNM,2014,267.58658,184.37039,98.526505,550.483475
Vietnam,VNM,2015,271.351,199.67548,102.868996,573.895476
Vietnam,VNM,2016,252.27489,180.39293,102.3865,535.05432
Vietnam,VNM,2017,250.1517,161.0755,95.206894,506.4340940000001
Vietnam,VNM,2018,276.04025,144.3283,96.5965,516.96505
Vietnam,VNM,2019,302.11115,133.07278,98.43,533.61393
Vietnam,VNM,2020,290.462,116.57796,88.394005,495.433965
Vietnam,VNM,2021,314.6718,110.02213,71.989,496.68293000000006
Vietnam,VNM,2022,324.69574,108.6242,77.972,511.29193999999995
Vietnam,VNM,2023,307.7884,105.166954,72.05703,485.01238400000005
Vietnam,VNM,2024,285.44888,98.90096,61.2706,445.62044
Vietnam,VNM,2025,297.0327,99.41463,57.838917,454.28624699999995
Yemen,YEM,1986,,5.5634995,,5.5634995
Yemen,YEM,1987,,14.465097,,14.465097
Yemen,YEM,1988,,94.83861,,94.83861
Yemen,YEM,1989,,99.03029,,99.03029
Yemen,YEM,1990,,101.255684,,101.255684
Yemen,YEM,1991,,109.60094,,109.60094
Yemen,YEM,1992,,101.488045,,101.488045
Yemen,YEM,1993,,115.08085,,115.08085
Yemen,YEM,1994,,190.63002,,190.63002
Yemen,YEM,1995,,193.73741,,193.73741
Yemen,YEM,1996,,196.74644,,196.74644
Yemen,YEM,1997,,206.1437,,206.1437
Yemen,YEM,1998,,209.352,,209.352
Yemen,YEM,1999,,222.89235,,222.89235
Yemen,YEM,2000,,243.5132,,243.5132
Yemen,YEM,2001,,249.26254,,249.26254
Yemen,YEM,2002,,250.62747,,250.62747
Yemen,YEM,2003,,246.91525,,246.91525
Yemen,YEM,2004,,232.37946,,232.37946
Yemen,YEM,2005,,230.10866,,230.10866
Yemen,YEM,2006,,211.07729,,211.07729
Yemen,YEM,2007,,185.4388,,185.4388
Yemen,YEM,2008,,172.09631,,172.09631
Yemen,YEM,2009,,167.21411,,167.21411
Yemen,YEM,2010,,166.20221,,166.20221
Yemen,YEM,2011,,118.21562,,118.21562
Yemen,YEM,2012,,96.00097,,96.00097
Yemen,YEM,2013,,105.71454,,105.71454
Yemen,YEM,2014,,80.54798,,80.54798
Yemen,YEM,2015,,25.202724,,25.202724
Yemen,YEM,2016,,18.729792,,18.729792
Yemen,YEM,2017,,34.364895,,34.364895
Yemen,YEM,2018,,47.119152,,47.119152
Yemen,YEM,2019,,47.393547,,47.393547
Yemen,YEM,2020,,43.814594,,43.814594
Yemen,YEM,2021,,40.717346,,40.717346
Yemen,YEM,2022,,35.73156,,35.73156
Yemen,YEM,2023,,27.7826,,27.7826
Yemen,YEM,2024,,23.364437,,23.364437
Yemen,YEM,2025,,12.338541,,12.338541
Zimbabwe,ZWE,1981,21.522198,,,21.522198
Zimbabwe,ZWE,1982,20.772297,,,20.772297
Zimbabwe,ZWE,1983,24.97175,,,24.97175
Zimbabwe,ZWE,1984,23.321964,,,23.321964
Zimbabwe,ZWE,1985,23.321964,,,23.321964
Zimbabwe,ZWE,1986,30.371048,,,30.371048
Zimbabwe,ZWE,1987,36.220287,,,36.220287
Zimbabwe,ZWE,1988,38.020054,,,38.020054
Zimbabwe,ZWE,1989,38.32001,,,38.32001
Zimbabwe,ZWE,1990,41.24463,,,41.24463
Zimbabwe,ZWE,1991,42.144516,,,42.144516
Zimbabwe,ZWE,1992,41.619583,,,41.619583
Zimbabwe,ZWE,1993,39.669838,,,39.669838
Zimbabwe,ZWE,1994,41.01966,,,41.01966
Zimbabwe,ZWE,1995,41.544594,,,41.544594
Zimbabwe,ZWE,1996,38.769955,,,38.769955
Zimbabwe,ZWE,1997,39.744827,,,39.744827
Zimbabwe,ZWE,1998,41.01966,,,41.01966
Zimbabwe,ZWE,1999,37.345142,,,37.345142
Zimbabwe,ZWE,2000,33.070694,,,33.070694
Zimbabwe,ZWE,2001,33.831448,,,33.831448
Zimbabwe,ZWE,2002,29.532469,,,29.532469
Zimbabwe,ZWE,2003,21.179958,,,21.179958
Zimbabwe,ZWE,2004,28.478811,,,28.478811
Zimbabwe,ZWE,2005,25.277906,,,25.277906
Zimbabwe,ZWE,2006,15.801306,,,15.801306
Zimbabwe,ZWE,2007,15.5996275,,,15.5996275
Zimbabwe,ZWE,2008,11.316627,,,11.316627
Zimbabwe,ZWE,2009,12.5034685,,,12.5034685
Zimbabwe,ZWE,2010,20.008768,,,20.008768
Zimbabwe,ZWE,2011,19.212906,,,19.212906
Zimbabwe,ZWE,2012,11.950444,,,11.950444
Zimbabwe,ZWE,2013,23.35346,,,23.35346
Zimbabwe,ZWE,2014,43.363857,,,43.363857
Zimbabwe,ZWE,2015,32.517216,,,32.517216
Zimbabwe,ZWE,2016,20.260256,,,20.260256
Zimbabwe,ZWE,2017,21.957142,,,21.957142
Zimbabwe,ZWE,2018,25.104963,,,25.104963
Zimbabwe,ZWE,2019,19.700018,,,19.700018
Zimbabwe,ZWE,2020,20.291876,,,20.291876
Zimbabwe,ZWE,2021,24.290953,,,24.290953
Zimbabwe,ZWE,2022,29.553642,,,29.553642
Zimbabwe,ZWE,2023,37.412743,,,37.412743
Zimbabwe,ZWE,2024,43.47612,,,43.47612
Zimbabwe,ZWE,2025,53.575928,,,53.575928
